single_premium=100000.0
type=static_hybrid
benefit_at_maturity=153441.25458066555
irr=0.021638161903925424



t	traditional_part	fund_part	total
220	131196.12091171293	15681.524357317292	146877.64526903024
221	131516.67854015168	15681.524357317292	147198.202897469
222	131838.02675017974	15681.524357317292	147519.551107497
223	132160.16749158455	15681.524357317292	147841.69184890186
224	132483.10271896233	15681.524357317292	148164.6270762796
225	132806.8343917298	15681.524357317292	148488.3587490471
226	133131.36447413615	15681.524357317292	148812.88883145346
227	133456.69493527495	15681.524357317292	149138.21929259226
228	133782.82774909606	15681.524357317292	149464.35210641334
229	134109.76489441766	15681.524357317292	149791.28925173497
230	134437.5083549382	15681.524357317292	150119.0327122555
231	134766.0601192485	15681.524357317292	150447.58447656577
232	135095.42218084374	15681.524357317292	150776.94653816102
233	135425.59653813564	15681.524357317292	151107.1208954529
234	135756.5851944645	15681.524357317292	151438.1095517818
235	136088.39015811146	15681.524357317292	151769.91451542877
236	136421.01344231056	15681.524357317292	152102.53779962787
237	136754.45706526106	15681.524357317292	152435.98142257833
238	137088.72305013958	15681.524357317292	152770.24740745686
239	137423.81342511254	15681.524357317292	153105.33778242982
240	137759.73022334828	15681.524357317292	153441.25458066555
