single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=388778.7158836914
irr=0.07024972286649689



t	traditional_part	fund_part	total
127	0.0	238124.0209050248	238124.0209050248
128	0.0	239779.66637382944	239779.66637382944
129	0.0	235522.75548854365	235522.75548854365
130	0.0	243812.80295333994	243812.80295333994
131	0.0	243575.6416395791	243575.6416395791
132	0.0	249777.6374857609	249777.6374857609
133	0.0	249891.70411275048	249891.70411275048
134	0.0	252639.90541910773	252639.90541910773
135	0.0	255719.77613064024	255719.77613064024
136	0.0	247814.54766337434	247814.54766337434
137	0.0	247831.05169516074	247831.05169516074
138	0.0	249096.2711285153	249096.2711285153
139	0.0	254380.73063844256	254380.73063844256
140	0.0	260621.15282412161	260621.15282412161
141	0.0	268832.0625487974	268832.0625487974
142	0.0	273257.88729547855	273257.88729547855
143	0.0	276708.16032515053	276708.16032515053
144	0.0	280587.6124723005	280587.6124723005
145	0.0	274458.5786602881	274458.5786602881
146	0.0	277206.4001573705	277206.4001573705
147	0.0	289201.5585373054	289201.5585373054
148	0.0	298601.8938312888	298601.8938312888
149	0.0	293272.9803540338	293272.9803540338
150	0.0	283905.8385444004	283905.8385444004
151	0.0	287550.9030660578	287550.9030660578
152	0.0	297848.22666068387	297848.22666068387
153	0.0	302254.0285803996	302254.0285803996
154	0.0	288927.1860404011	288927.1860404011
155	0.0	286446.7123880337	286446.7123880337
156	0.0	268906.5492720206	268906.5492720206
157	0.0	259559.60022507035	259559.60022507035
158	0.0	258015.54309503315	258015.54309503315
159	0.0	270282.2700463731	270282.2700463731
160	0.0	273166.2267666342	273166.2267666342
161	0.0	249677.63392108865	249677.63392108865
162	0.0	247216.86231336862	247216.86231336862
163	0.0	250217.75239816832	250217.75239816832
164	0.0	227510.2343627596	227510.2343627596
165	0.0	188964.6838065098	188964.6838065098
166	0.0	174801.02808300976	174801.02808300976
167	0.0	176163.349037907	176163.349037907
168	0.0	161083.47399098822	161083.47399098822
169	0.0	143370.84137459862	143370.84137459862
170	0.0	155616.0843818674	155616.0843818674
171	0.0	170220.97855389514	170220.97855389514
172	0.0	179247.7962609431	179247.7962609431
173	0.0	179283.79389959137	179283.79389959137
174	0.0	192581.29198403956	192581.29198403956
175	0.0	199033.41440768645	199033.41440768645
176	0.0	206148.49414059502	206148.49414059502
177	0.0	202069.71002144043	202069.71002144043
