single_premium=100000.0
type=static_hybrid
benefit_at_maturity=937059.7329174294
irr=0.11837735225921864



t	traditional_part	fund_part	total
112	234782.19284964076	41128.39119512983	275910.58404477057
113	237182.5909053808	41866.03789833215	279048.62880371296
114	239607.56146241515	40431.113193393365	280038.6746558085
115	242057.356065615	40522.86028407408	282580.21634968906
116	244532.2288348773	40904.528247579896	285436.7570824572
117	247032.43649148484	41477.030151968494	288509.46664345334
118	249558.2383847362	43077.09962305931	292635.3380077955
119	252109.89651884837	44475.32545812941	296585.2219769778
120	254687.6755801347	43352.340924639226	298040.0165047739
121	257291.8429644612	44170.725087262836	301462.568051724
122	259922.66880498367	43326.65172769452	303249.32053267816
123	262580.4260001691	42453.21931379286	305033.64531396196
124	265265.39024210337	43726.66908997426	308992.0593320776
125	267977.84004508966	43719.329306207495	311697.16935129714
126	270718.0567745385	45293.709571399675	316011.76634593814
127	273486.3246761543	44783.59568964596	318269.92036580027
128	276282.93090542074	45095.53582542219	321378.46673084295
129	279108.1655573873	44295.50111032999	323403.6666677173
130	281962.3216967613	45855.20187112012	327817.52356788144
131	284845.695388308	45811.16326892633	330656.85865723435
132	287758.5857275616	46978.186436050426	334736.77216361207
133	290701.2948718505	47000.20572274943	337701.50059459993
134	293674.1280716409	47517.65937567544	341191.78744731634
135	296677.3937022004	48097.50107447964	344774.89477668004
136	299711.4032955862	46611.1980122687	346322.6013078549
137	302776.47157296067	46614.867898332996	349391.3394712937
138	305872.9164772378	46853.41034828861	352726.3268255264
139	309001.05920606374	47847.9489483876	356849.0081544513
140	312161.2242451348	49022.3118778111	361183.5361229459
141	315353.73940185696	50567.33308043664	365921.0724822936
142	318578.93583934964	51400.39677133367	369979.3326106833
143	321837.14811079745	52049.966252907994	373887.11436370545
144	325128.71419415396	52780.27318750652	377908.9873816605
145	328453.97552720044	51627.92955838549	380081.90508558595
146	331813.2770429636	52145.383234483015	383958.6602774466
147	335206.9672054958	54402.36197771655	389609.32918321237
148	338635.39804602176	56171.24612744645	394806.64417346823
149	342098.92519945494	55169.367749029116	397268.2929484841
150	345597.90794128814	53407.82335329772	399005.73129458586
151	349132.7092248614	54094.09166573308	403226.8008905945
152	352703.6957190117	56031.79049750577	408735.48621651746
153	356311.23784610775	56861.184322839734	413172.42216894747
154	359955.70982047444	54354.65347721773	414310.36329769215
155	363637.4896872105	53888.578195209404	417526.06788241985
156	367356.95936140337	50589.35238350628	417946.3117449096
157	371114.5046677459	48831.47791756851	419945.9825853144
158	374910.51538055827	48541.55708298918	423452.07246354746
159	378745.38526421966	50849.91418119513	429595.2994454148
160	382619.51211401395	51393.05701358933	434012.56912760326
161	386533.2977973934	46974.51652947313	433507.81432686653
162	390487.14829566487	46512.111132386126	436999.259428051
163	394481.47374610265	47077.27328306019	441558.7470291628
164	398516.6884844925	42805.52820601041	441322.2166905029
165	402593.21108811104	35553.83720899543	438147.04829710646
166	406711.4644191454	32889.5013385668	439600.96575771226
167	410871.8756685571	33146.39324137352	444018.26890993066
168	415074.87640039506	30309.57283212458	445384.44923251966
169	419320.9025965621	26977.318057237433	446298.22065379954
170	423610.39470204007	29282.00528430143	452892.3999863415
171	427943.7976705774	32030.748466530265	459974.5461371077
172	432321.561010845	33729.90481682053	466051.4658276655
173	436744.13883306383	33737.24457902829	470481.3834120921
174	441211.9898961106	36240.10552788055	477452.09542399115
175	445725.5776551053	37454.8371539482	483180.41480905353
176	450285.3703094858	38794.34487007475	489079.7151795606
177	454891.8408515748	38027.33908445567	492919.1799360305
178	459545.4671156436	40207.25025112518	499752.7173667688
179	464246.73182747886	40922.87766788057	505169.6094953594
180	468996.1226544557	39410.88541537231	508407.00806982804
181	473794.1322561245	40533.86994356964	514328.00219969417
182	478641.25833531463	42915.62473858321	521556.88307389786
183	483538.00368976186	43550.514671475205	527088.518361237
184	488484.8762642642	39979.717432040954	528464.5936963052
185	493482.3892033715	37825.49547503384	531307.8846784054
186	498531.06090461434	40427.44329852055	538958.5042031349
187	503631.41507227835	38508.09391035755	542139.5089826359
188	508783.9807717283	41880.71741581708	550664.6981875454
189	513989.29248428886	43425.73862695825	557415.0311112471
190	519247.89016268664	43322.98186497187	562570.8720276585
191	524560.3192870604	46152.46252035644	570712.7818074168
192	529927.1309215443	47198.37950261973	577125.510424164
193	535348.88177143	48706.70189225531	584055.5836636854
194	540826.1342409148	48655.32353035086	589481.4577712656
195	546359.4564914402	50042.53974119316	596401.9962326334
196	551949.4225006278	49367.2810729852	601316.703573613
197	557596.612121819	48464.48955838694	606061.101680206
198	563301.6111442235	47425.91236432858	610727.5235085521
